Channel              :,CH1,CH2
317,3975.000000317,12.500000
318,3975.000000318,12.500000
319,3975.000000319,12.500000
320,3975.000000320,12.500000
321,3975.000000321,-83.750000
322,3975.000000322,12.500000
323,3975.000000323,12.500000
324,3975.000000324,-83.750000
325,3975.000000325,12.500000
326,3975.000000326,12.500000
327,3975.000000327,12.500000
328,3975.000000328,-83.750000
329,3975.000000329,-83.750000
330,3975.000000330,12.500000
331,3975.000000331,12.500000
332,3975.000000332,12.500000
333,3975.000000333,12.500000
334,3975.000000334,12.500000
335,3975.000000335,12.500000
336,3975.000000336,-83.750000
337,3975.000000337,12.500000
338,4072.500000338,12.500000
339,3975.000000339,12.500000
340,3975.000000340,-83.750000
341,3975.000000341,12.500000
342,3975.000000342,12.500000
343,3975.000000343,12.500000
344,3975.000000344,12.500000
345,3975.000000345,12.500000
346,3975.000000346,12.500000
347,3975.000000347,12.500000
348,3975.000000348,12.500000
349,3975.000000349,12.500000
350,3975.000000350,12.500000
351,3975.000000351,12.500000
352,3975.000000352,-83.750000
353,3975.000000353,-83.750000
354,3975.000000354,12.500000
355,3975.000000355,12.500000
356,3975.000000356,12.500000
357,3975.000000357,12.500000
358,3975.000000358,12.500000
359,3975.000000359,12.500000
360,3975.000000360,-83.750000
361,3975.000000361,12.500000
362,3975.000000362,12.500000
363,3975.000000363,12.500000
364,3975.000000364,-83.750000
365,3975.000000365,12.500000
366,3975.000000366,-83.750000
367,3975.000000367,12.500000
368,3975.000000368,-83.750000
369,3975.000000369,12.500000
370,3975.000000370,12.500000
371,3975.000000371,12.500000
372,3975.000000372,12.500000
373,3975.000000373,12.500000
374,3975.000000374,-83.750000
375,3975.000000375,12.500000
376,3975.000000376,-83.750000
377,3975.000000377,12.500000
378,3975.000000378,12.500000
379,3975.000000379,12.500000
380,3975.000000380,12.500000
381,3975.000000381,12.500000
382,3975.000000382,12.500000
383,3975.000000383,12.500000
384,3975.000000384,-83.750000
385,3975.000000385,12.500000
386,3975.000000386,12.500000
387,3975.000000387,12.500000
388,3975.000000388,-83.750000
389,3975.000000389,12.500000
390,3975.000000390,12.500000
391,3975.000000391,12.500000
392,3975.000000392,-83.750000
393,3975.000000393,12.500000
394,3975.000000394,12.500000
395,3975.000000395,12.500000
396,3975.000000396,-83.750000
397,3975.000000397,12.500000
398,3975.000000398,12.500000
399,3975.000000399,12.500000
400,3975.000000400,12.500000
401,3975.000000401,12.500000
402,3975.000000402,12.500000
403,3975.000000403,12.500000
404,3975.000000404,12.500000
405,3975.000000405,12.500000
406,3975.000000406,12.500000
407,3975.000000407,12.500000
408,3975.000000408,12.500000
409,3975.000000409,-83.750000
410,3975.000000410,12.500000
411,3975.000000411,12.500000
412,3975.000000412,12.500000
413,3975.000000413,12.500000
414,3975.000000414,12.500000
415,3975.000000415,12.500000
416,3975.000000416,12.500000
417,3975.000000417,12.500000
418,3975.000000418,12.500000
419,3975.000000419,12.500000
420,3975.000000420,-83.750000
421,3975.000000421,12.500000
422,3975.000000422,12.500000
423,3975.000000423,12.500000
424,3975.000000424,12.500000
425,3975.000000425,12.500000
426,4072.500000426,-83.750000
427,3975.000000427,12.500000
428,3975.000000428,12.500000
429,3975.000000429,12.500000
430,3975.000000430,12.500000
431,3975.000000431,12.500000
432,3975.000000432,12.500000
433,3975.000000433,12.500000
434,3975.000000434,12.500000
435,3975.000000435,12.500000
436,3975.000000436,12.500000
437,3975.000000437,12.500000
438,3975.000000438,12.500000
439,3975.000000439,-83.750000
440,3975.000000440,12.500000
441,3975.000000441,12.500000
442,3975.000000442,-83.750000
443,3975.000000443,12.500000
444,3975.000000444,12.500000
445,3975.000000445,12.500000
446,3975.000000446,12.500000
447,3975.000000447,12.500000
448,3975.000000448,-83.750000
449,3975.000000449,12.500000
450,3975.000000450,12.500000
451,3975.000000451,12.500000
452,3975.000000452,-83.750000
453,3975.000000453,12.500000
454,3975.000000454,12.500000
455,3975.000000455,12.500000
456,3975.000000456,-83.750000
457,3975.000000457,12.500000
458,3975.000000458,12.500000
459,3975.000000459,12.500000
460,3975.000000460,12.500000
461,3975.000000461,12.500000
462,3975.000000462,-83.750000
463,4072.500000463,12.500000
464,3975.000000464,-83.750000
465,3975.000000465,-83.750000
466,3975.000000466,12.500000
467,3975.000000467,12.500000
468,3975.000000468,-83.750000
469,3975.000000469,12.500000
470,3975.000000470,12.500000
471,3975.000000471,12.500000
472,3975.000000472,-83.750000
473,3975.000000473,12.500000
474,3975.000000474,12.500000
475,3975.000000475,12.500000
476,3975.000000476,-83.750000
477,3975.000000477,12.500000
478,3975.000000478,12.500000
479,3975.000000479,-83.750000
480,3975.000000480,-83.750000
481,3975.000000481,12.500000
482,3975.000000482,-83.750000
483,3975.000000483,12.500000
484,3975.000000484,12.500000
485,3975.000000485,12.500000
486,3975.000000486,12.500000
487,3975.000000487,12.500000
488,3975.000000488,-83.750000
489,3975.000000489,12.500000
490,3975.000000490,-83.750000
491,3975.000000491,12.500000
492,3975.000000492,12.500000
493,3975.000000493,12.500000
494,3975.000000494,12.500000
495,3975.000000495,-83.750000
496,3975.000000496,12.500000
497,3975.000000497,12.500000
498,3975.000000498,12.500000
499,3975.000000499,12.500000
500,3975.000000500,12.500000
501,3975.000000501,-83.750000
502,3975.000000502,12.500000
503,3975.000000503,12.500000
504,3975.000000504,12.500000
505,3975.000000505,12.500000
506,3975.000000506,12.500000
507,3975.000000507,12.500000
508,3975.000000508,12.500000
509,3975.000000509,12.500000
510,3975.000000510,-83.750000
511,3975.000000511,12.500000
512,3975.000000512,12.500000
513,3975.000000513,12.500000
514,3975.000000514,12.500000
515,3975.000000515,12.500000
516,3975.000000516,12.500000
517,3975.000000517,-83.750000
518,4072.500000518,12.500000
519,3975.000000519,12.500000
520,3975.000000520,12.500000
521,3975.000000521,12.500000
522,3975.000000522,12.500000
523,3975.000000523,12.500000
524,3975.000000524,-83.750000
525,3975.000000525,12.500000
526,4072.500000526,12.500000
527,3975.000000527,12.500000
528,3975.000000528,12.500000
529,3975.000000529,-83.750000
530,3975.000000530,12.500000
531,3975.000000531,12.500000
532,3975.000000532,12.500000
533,3975.000000533,12.500000
534,3975.000000534,-83.750000
535,3975.000000535,12.500000
536,3975.000000536,-83.750000
537,3975.000000537,12.500000
538,3975.000000538,12.500000
539,3975.000000539,12.500000
540,3975.000000540,-83.750000
541,3975.000000541,12.500000
542,3975.000000542,12.500000
543,3975.000000543,12.500000
544,3975.000000544,-83.750000
545,3975.000000545,12.500000
546,3975.000000546,12.500000
547,3975.000000547,12.500000
548,3975.000000548,-83.750000
549,3975.000000549,12.500000
550,3975.000000550,-83.750000
551,3975.000000551,12.500000
552,3975.000000552,-83.750000
553,3975.000000553,12.500000
554,3975.000000554,12.500000
555,3975.000000555,12.500000
556,3975.000000556,12.500000
557,3975.000000557,12.500000
558,3975.000000558,12.500000
559,3975.000000559,12.500000
560,3975.000000560,12.500000
561,3975.000000561,12.500000
562,3975.000000562,-83.750000
563,3975.000000563,12.500000
564,3975.000000564,-83.750000
565,3975.000000565,12.500000
566,3975.000000566,12.500000
567,3975.000000567,12.500000
568,3975.000000568,-83.750000
569,3975.000000569,12.500000
570,3975.000000570,12.500000
571,3975.000000571,12.500000
572,3975.000000572,12.500000
573,3975.000000573,12.500000
574,3975.000000574,12.500000
575,3975.000000575,-83.750000
576,3975.000000576,12.500000
577,3975.000000577,-83.750000
578,3975.000000578,12.500000
579,3975.000000579,12.500000
580,3975.000000580,-83.750000
581,3975.000000581,12.500000
582,3975.000000582,-83.750000
583,3975.000000583,12.500000
584,3975.000000584,12.500000
585,3975.000000585,-83.750000
586,3975.000000586,12.500000
587,3975.000000587,12.500000
588,3975.000000588,12.500000
589,3975.000000589,12.500000
590,3975.000000590,12.500000
591,3975.000000591,12.500000
592,3975.000000592,12.500000
593,3975.000000593,-83.750000
594,3975.000000594,12.500000
595,3975.000000595,12.500000
596,3975.000000596,12.500000
597,3975.000000597,12.500000
598,3975.000000598,12.500000
599,3975.000000599,12.500000
600,3975.000000600,12.500000
601,3975.000000601,12.500000
602,3975.000000602,12.500000
603,3975.000000603,-83.750000
604,3975.000000604,12.500000
605,3975.000000605,12.500000
606,3975.000000606,12.500000
607,3975.000000607,12.500000
608,3975.000000608,12.500000
609,3975.000000609,12.500000
610,3975.000000610,-83.750000
611,3975.000000611,12.500000
612,3975.000000612,12.500000
613,3975.000000613,12.500000
614,3975.000000614,-83.750000
615,3975.000000615,12.500000
616,3975.000000616,-83.750000
617,3975.000000617,12.500000
618,3975.000000618,12.500000
619,3975.000000619,12.500000
620,3975.000000620,-83.750000
621,3975.000000621,12.500000
622,3975.000000622,-83.750000
623,3975.000000623,12.500000
624,3975.000000624,12.500000
625,3975.000000625,-83.750000
626,3975.000000626,12.500000
627,3975.000000627,12.500000
628,3975.000000628,-83.750000
629,3975.000000629,12.500000
630,3975.000000630,12.500000
631,3975.000000631,-83.750000
632,3975.000000632,12.500000
633,3975.000000633,12.500000
634,3975.000000634,12.500000
635,3975.000000635,12.500000
636,3975.000000636,-83.750000
637,3975.000000637,12.500000
638,3975.000000638,12.500000
639,3975.000000639,-83.750000
640,3975.000000640,12.500000
641,3975.000000641,12.500000
642,3975.000000642,12.500000
643,3975.000000643,12.500000
644,3975.000000644,-83.750000
645,3975.000000645,12.500000
646,3975.000000646,-83.750000
647,3975.000000647,12.500000
648,3975.000000648,12.500000
649,3975.000000649,12.500000
650,3975.000000650,12.500000
651,3975.000000651,12.500000
652,3975.000000652,12.500000
653,3975.000000653,12.500000
654,3975.000000654,12.500000
655,3975.000000655,12.500000
656,3975.000000656,-83.750000
657,3975.000000657,12.500000
658,3975.000000658,-83.750000
659,3975.000000659,12.500000
660,3975.000000660,-83.750000
661,3975.000000661,-83.750000
662,3975.000000662,12.500000
663,3975.000000663,12.500000
664,3975.000000664,-83.750000
665,3975.000000665,12.500000
666,3975.000000666,-83.750000
667,3975.000000667,12.500000
668,3975.000000668,-83.750000
669,3975.000000669,12.500000
670,3975.000000670,12.500000
671,3975.000000671,12.500000
672,3975.000000672,-83.750000
673,3975.000000673,12.500000
674,3975.000000674,-83.750000
675,3975.000000675,12.500000
676,3975.000000676,-83.750000
677,3975.000000677,12.500000
678,3975.000000678,-83.750000
679,3975.000000679,12.500000
680,3975.000000680,12.500000
681,3975.000000681,12.500000
682,3975.000000682,12.500000
683,3975.000000683,-83.750000
684,3975.000000684,-83.750000
685,3975.000000685,-83.750000
686,3975.000000686,12.500000
687,3975.000000687,12.500000
688,3975.000000688,-83.750000
689,3975.000000689,12.500000
690,3975.000000690,12.500000
691,3975.000000691,12.500000
692,3975.000000692,12.500000
693,3975.000000693,-83.750000
694,3975.000000694,-83.750000
695,3975.000000695,12.500000
696,3975.000000696,-83.750000
697,3975.000000697,12.500000
698,3975.000000698,12.500000
699,3975.000000699,12.500000
700,3975.000000700,12.500000
701,3975.000000701,12.500000
702,3975.000000702,-83.750000
703,3975.000000703,12.500000
704,3975.000000704,-83.750000
705,3975.000000705,-83.750000
706,3975.000000706,12.500000
707,3975.000000707,12.500000
708,3975.000000708,12.500000
709,3975.000000709,12.500000
710,3975.000000710,-83.750000
711,3975.000000711,12.500000
712,3975.000000712,12.500000
713,3975.000000713,12.500000
714,3975.000000714,-83.750000
715,3975.000000715,12.500000
716,3975.000000716,12.500000
717,3975.000000717,12.500000
718,3975.000000718,12.500000
719,3975.000000719,12.500000
720,3975.000000720,-83.750000
721,3975.000000721,12.500000
722,3975.000000722,12.500000
723,3975.000000723,12.500000
724,3975.000000724,12.500000
725,3975.000000725,12.500000
726,3975.000000726,12.500000
727,3975.000000727,12.500000
728,3975.000000728,12.500000
729,3975.000000729,12.500000
730,3975.000000730,-83.750000
731,3975.000000731,12.500000
732,3975.000000732,12.500000
733,3975.000000733,12.500000
734,3975.000000734,12.500000
735,3975.000000735,12.500000
736,3975.000000736,12.500000
737,3975.000000737,12.500000
738,3975.000000738,12.500000
739,3975.000000739,12.500000
740,3975.000000740,12.500000
741,3975.000000741,-83.750000
742,3975.000000742,12.500000
743,3975.000000743,12.500000
744,3975.000000744,-83.750000
745,3975.000000745,12.500000
746,3975.000000746,12.500000
747,3975.000000747,12.500000
748,3975.000000748,12.500000
749,3975.000000749,12.500000
750,3975.000000750,12.500000
751,3975.000000751,12.500000
752,3975.000000752,-83.750000
753,3975.000000753,12.500000
754,3975.000000754,12.500000
755,3975.000000755,12.500000
756,3975.000000756,12.500000
757,3975.000000757,12.500000
758,3975.000000758,-83.750000
759,3975.000000759,12.500000
760,3975.000000760,12.500000
761,3975.000000761,-83.750000
762,3975.000000762,12.500000
763,3975.000000763,12.500000
764,3975.000000764,-83.750000
765,3975.000000765,12.500000
766,3975.000000766,12.500000
767,3975.000000767,12.500000
768,3975.000000768,12.500000
769,3975.000000769,-83.750000
770,3975.000000770,12.500000
771,3975.000000771,12.500000
772,3975.000000772,12.500000
773,3975.000000773,12.500000
774,3975.000000774,12.500000
775,3975.000000775,12.500000
776,3975.000000776,12.500000
777,3975.000000777,12.500000
778,3975.000000778,-83.750000
779,3975.000000779,12.500000
780,3975.000000780,-83.750000
781,3975.000000781,12.500000
782,3975.000000782,12.500000
783,3975.000000783,12.500000
784,3975.000000784,12.500000
785,3975.000000785,12.500000
786,3975.000000786,-83.750000
787,3975.000000787,-83.750000
788,3975.000000788,-83.750000
789,3975.000000789,-83.750000
790,3975.000000790,12.500000
791,3975.000000791,12.500000
792,3975.000000792,12.500000
793,3975.000000793,12.500000
794,3975.000000794,12.500000
795,3975.000000795,12.500000
796,3975.000000796,-83.750000
797,3975.000000797,12.500000
798,3975.000000798,12.500000
799,3975.000000799,12.500000
800,3975.000000800,12.500000
801,3975.000000801,12.500000
802,3975.000000802,12.500000
803,3975.000000803,12.500000
804,3975.000000804,12.500000
805,3975.000000805,12.500000
806,3975.000000806,-83.750000
807,3975.000000807,12.500000
808,3975.000000808,12.500000
809,3975.000000809,12.500000
810,3975.000000810,-83.750000
811,3975.000000811,12.500000
812,3975.000000812,-83.750000
813,3975.000000813,12.500000
814,3975.000000814,-83.750000
815,3975.000000815,12.500000
816,3975.000000816,-83.750000
817,3975.000000817,12.500000
818,3975.000000818,12.500000
819,3975.000000819,12.500000
820,3975.000000820,-83.750000
821,3975.000000821,12.500000
822,3975.000000822,-83.750000
823,3975.000000823,-83.750000
824,3975.000000824,12.500000
825,3975.000000825,12.500000
826,3975.000000826,12.500000
827,3975.000000827,12.500000
828,3975.000000828,-83.750000
829,3975.000000829,12.500000
830,3975.000000830,12.500000
831,3975.000000831,-83.750000
832,3975.000000832,-83.750000
833,3975.000000833,12.500000
834,3975.000000834,12.500000
835,3975.000000835,12.500000
836,3975.000000836,-83.750000
837,3975.000000837,12.500000
838,3975.000000838,-83.750000
839,3975.000000839,12.500000
840,3975.000000840,-83.750000
841,3975.000000841,12.500000
842,3975.000000842,-83.750000
843,3975.000000843,-83.750000
844,3975.000000844,-83.750000
845,3975.000000845,-83.750000
846,3975.000000846,12.500000
847,3975.000000847,12.500000
848,3975.000000848,-83.750000
849,3975.000000849,12.500000
850,3975.000000850,12.500000
851,3975.000000851,12.500000
852,3975.000000852,-83.750000
853,3975.000000853,12.500000
854,3975.000000854,-83.750000
855,3975.000000855,12.500000
856,3975.000000856,-83.750000
857,3878.750000857,12.500000
858,3975.000000858,12.500000
859,3975.000000859,12.500000
860,3975.000000860,12.500000
861,3975.000000861,-83.750000
862,3975.000000862,12.500000
863,3975.000000863,12.500000
864,3975.000000864,12.500000
865,3975.000000865,12.500000
866,3975.000000866,12.500000
867,3975.000000867,12.500000
868,3975.000000868,-83.750000
869,3975.000000869,12.500000
870,3975.000000870,12.500000
871,3975.000000871,-83.750000
872,3975.000000872,12.500000
873,3975.000000873,12.500000
874,3975.000000874,12.500000
875,4072.500000875,-83.750000
876,3975.000000876,12.500000
877,3975.000000877,12.500000
878,3975.000000878,-83.750000
879,3975.000000879,12.500000
880,3975.000000880,-83.750000
881,3975.000000881,12.500000
882,3975.000000882,12.500000
883,3975.000000883,-83.750000
884,3975.000000884,12.500000
885,3975.000000885,12.500000
886,3975.000000886,-83.750000
887,3975.000000887,12.500000
888,3975.000000888,-83.750000
889,3975.000000889,12.500000
890,3975.000000890,12.500000
891,3975.000000891,12.500000
892,3975.000000892,12.500000
893,3975.000000893,12.500000
894,3975.000000894,12.500000
895,3975.000000895,12.500000
896,3975.000000896,-83.750000
897,3975.000000897,12.500000
898,3975.000000898,12.500000
899,3975.000000899,12.500000
900,3975.000000900,12.500000
901,3975.000000901,12.500000
902,3975.000000902,-83.750000
903,3975.000000903,12.500000
904,3975.000000904,-83.750000
905,3975.000000905,12.500000
906,3975.000000906,12.500000
907,3975.000000907,12.500000
908,3975.000000908,12.500000
909,3975.000000909,-83.750000
910,3975.000000910,12.500000
911,3975.000000911,12.500000
912,3975.000000912,-83.750000
913,3975.000000913,12.500000
914,3975.000000914,-83.750000
915,3975.000000915,12.500000
916,3975.000000916,12.500000
917,3975.000000917,12.500000
918,3975.000000918,-83.750000
919,3975.000000919,12.500000
920,3975.000000920,12.500000
921,3975.000000921,12.500000
922,3975.000000922,-83.750000
923,3975.000000923,12.500000
924,3975.000000924,-83.750000
925,3975.000000925,12.500000
926,3975.000000926,12.500000
927,3975.000000927,-83.750000
928,3975.000000928,12.500000
929,3975.000000929,12.500000
930,3975.000000930,12.500000
931,3975.000000931,12.500000
932,3975.000000932,-83.750000
933,3975.000000933,12.500000
934,3975.000000934,-83.750000
935,3975.000000935,12.500000
936,3975.000000936,12.500000
937,3975.000000937,12.500000
938,3975.000000938,-83.750000
939,3975.000000939,12.500000
940,3975.000000940,12.500000
941,3975.000000941,12.500000
942,3975.000000942,12.500000
943,3975.000000943,12.500000
944,3975.000000944,-83.750000
945,3975.000000945,-83.750000
946,3975.000000946,12.500000
947,3975.000000947,12.500000
948,3975.000000948,12.500000
949,3975.000000949,-83.750000
950,3975.000000950,-83.750000
951,3975.000000951,12.500000
952,3975.000000952,12.500000
953,3975.000000953,12.500000
954,3975.000000954,12.500000
955,3975.000000955,12.500000
956,3975.000000956,-83.750000
957,3975.000000957,12.500000
958,3975.000000958,-83.750000
959,3975.000000959,12.500000
960,3975.000000960,12.500000
961,3975.000000961,12.500000
962,3975.000000962,12.500000
963,3975.000000963,12.500000
964,3975.000000964,-83.750000
965,3975.000000965,12.500000
966,3975.000000966,-83.750000
967,3975.000000967,12.500000
968,3975.000000968,-83.750000
969,3975.000000969,12.500000
