Channel              :,CH1,CH2
312,5912.500000312,-83.750000
313,5912.500000313,-83.750000
314,5912.500000314,12.500000
315,5912.500000315,-83.750000
316,5912.500000316,12.500000
317,5912.500000317,-83.750000
318,6010.000000318,12.500000
319,5912.500000319,-83.750000
320,5912.500000320,12.500000
321,5912.500000321,-83.750000
322,6010.000000322,12.500000
323,6010.000000323,-83.750000
324,5912.500000324,12.500000
325,6010.000000325,-83.750000
326,5912.500000326,12.500000
327,5912.500000327,-83.750000
328,5912.500000328,12.500000
329,6010.000000329,-83.750000
330,5912.500000330,12.500000
331,5912.500000331,-83.750000
332,6010.000000332,12.500000
333,5912.500000333,-83.750000
334,6010.000000334,12.500000
335,5912.500000335,-83.750000
336,5912.500000336,12.500000
337,5912.500000337,12.500000
338,5912.500000338,12.500000
339,6010.000000339,-83.750000
340,5912.500000340,-83.750000
341,5912.500000341,12.500000
342,5912.500000342,-83.750000
343,6010.000000343,-83.750000
344,5912.500000344,12.500000
345,6010.000000345,-83.750000
346,5912.500000346,12.500000
347,5912.500000347,-83.750000
348,5912.500000348,12.500000
349,5912.500000349,12.500000
350,6010.000000350,-83.750000
351,6010.000000351,12.500000
352,5912.500000352,12.500000
353,5912.500000353,12.500000
354,6010.000000354,12.500000
355,5912.500000355,-83.750000
356,5912.500000356,12.500000
357,5912.500000357,12.500000
358,5912.500000358,-83.750000
359,5912.500000359,-83.750000
360,5912.500000360,-83.750000
361,5912.500000361,-83.750000
362,5912.500000362,12.500000
363,5912.500000363,-83.750000
364,5912.500000364,12.500000
365,5912.500000365,-83.750000
366,5912.500000366,-83.750000
367,5912.500000367,-83.750000
368,5912.500000368,-83.750000
369,5912.500000369,-83.750000
370,5912.500000370,12.500000
371,5912.500000371,-83.750000
372,5912.500000372,12.500000
373,5912.500000373,12.500000
374,5912.500000374,12.500000
375,6010.000000375,12.500000
376,5912.500000376,12.500000
377,6010.000000377,12.500000
378,5912.500000378,12.500000
379,6010.000000379,-83.750000
380,5912.500000380,12.500000
381,5912.500000381,-83.750000
382,5912.500000382,12.500000
383,5912.500000383,-83.750000
384,5912.500000384,12.500000
385,6010.000000385,12.500000
386,5912.500000386,12.500000
387,5912.500000387,12.500000
388,6010.000000388,12.500000
389,6010.000000389,12.500000
390,5912.500000390,12.500000
391,5912.500000391,12.500000
392,5912.500000392,12.500000
393,6010.000000393,-83.750000
394,5912.500000394,-83.750000
395,6010.000000395,-83.750000
396,5912.500000396,12.500000
397,5912.500000397,-83.750000
398,5912.500000398,-83.750000
399,5912.500000399,12.500000
400,5912.500000400,12.500000
401,5912.500000401,-83.750000
402,5912.500000402,12.500000
403,5912.500000403,12.500000
404,6010.000000404,12.500000
405,6010.000000405,12.500000
406,6010.000000406,12.500000
407,5912.500000407,12.500000
408,5912.500000408,12.500000
409,5912.500000409,-83.750000
410,5912.500000410,12.500000
411,5912.500000411,-83.750000
412,6010.000000412,12.500000
413,5912.500000413,-83.750000
414,5912.500000414,12.500000
415,5912.500000415,12.500000
416,5912.500000416,-83.750000
417,6010.000000417,12.500000
418,5912.500000418,12.500000
419,5912.500000419,-83.750000
420,5912.500000420,12.500000
421,5912.500000421,12.500000
422,5912.500000422,-83.750000
423,5912.500000423,12.500000
424,5912.500000424,12.500000
425,5912.500000425,12.500000
426,5912.500000426,12.500000
427,5912.500000427,-83.750000
428,5912.500000428,12.500000
429,6010.000000429,-83.750000
430,5912.500000430,-83.750000
431,5912.500000431,12.500000
432,5912.500000432,-83.750000
433,5912.500000433,-83.750000
434,5912.500000434,12.500000
435,6010.000000435,12.500000
436,5912.500000436,12.500000
437,6010.000000437,-83.750000
438,5912.500000438,-83.750000
439,5912.500000439,12.500000
440,5912.500000440,12.500000
441,5912.500000441,-83.750000
442,5912.500000442,12.500000
443,5912.500000443,-83.750000
444,5912.500000444,12.500000
445,5912.500000445,12.500000
446,5912.500000446,12.500000
447,6010.000000447,-83.750000
448,5912.500000448,-83.750000
449,5912.500000449,-83.750000
450,5912.500000450,12.500000
451,6010.000000451,12.500000
452,5912.500000452,-83.750000
453,5912.500000453,-83.750000
454,5912.500000454,12.500000
455,6010.000000455,12.500000
456,5912.500000456,-83.750000
457,6010.000000457,12.500000
458,5912.500000458,-83.750000
459,5912.500000459,-83.750000
460,5912.500000460,12.500000
461,5912.500000461,12.500000
462,5912.500000462,-83.750000
463,6010.000000463,12.500000
464,5912.500000464,-83.750000
465,5912.500000465,12.500000
466,6010.000000466,12.500000
467,5912.500000467,-83.750000
468,5912.500000468,-83.750000
469,5912.500000469,12.500000
470,5912.500000470,-83.750000
471,5912.500000471,12.500000
472,5912.500000472,12.500000
473,5912.500000473,12.500000
474,5912.500000474,12.500000
475,5912.500000475,12.500000
476,5912.500000476,-83.750000
477,5912.500000477,12.500000
478,5912.500000478,-83.750000
479,5912.500000479,12.500000
480,5912.500000480,-83.750000
481,6010.000000481,12.500000
482,5912.500000482,-83.750000
483,5912.500000483,12.500000
484,5912.500000484,12.500000
485,5912.500000485,12.500000
486,5912.500000486,12.500000
487,5912.500000487,-83.750000
488,5912.500000488,12.500000
489,5912.500000489,-83.750000
490,5912.500000490,-83.750000
491,6010.000000491,12.500000
492,5912.500000492,-83.750000
493,5912.500000493,12.500000
494,5912.500000494,-83.750000
495,6010.000000495,12.500000
496,5912.500000496,-83.750000
497,5912.500000497,12.500000
498,5912.500000498,12.500000
499,5912.500000499,-83.750000
500,5912.500000500,12.500000
501,6010.000000501,12.500000
502,5912.500000502,12.500000
503,6010.000000503,-83.750000
504,5912.500000504,12.500000
505,5912.500000505,12.500000
506,5912.500000506,12.500000
507,5912.500000507,-83.750000
508,5912.500000508,12.500000
509,5912.500000509,-83.750000
510,6010.000000510,12.500000
511,5912.500000511,12.500000
512,5912.500000512,-83.750000
513,5912.500000513,12.500000
514,5912.500000514,12.500000
515,6010.000000515,-83.750000
516,5912.500000516,12.500000
517,6010.000000517,-83.750000
518,5912.500000518,12.500000
519,5912.500000519,-83.750000
520,5912.500000520,-83.750000
521,5912.500000521,-83.750000
522,5912.500000522,12.500000
523,5912.500000523,-83.750000
524,5912.500000524,12.500000
525,5912.500000525,-83.750000
526,5912.500000526,12.500000
527,5912.500000527,-83.750000
528,5912.500000528,12.500000
529,5912.500000529,12.500000
530,6010.000000530,12.500000
531,6010.000000531,-83.750000
532,5912.500000532,12.500000
533,6010.000000533,-83.750000
534,5912.500000534,12.500000
535,6010.000000535,-83.750000
536,5912.500000536,-83.750000
537,5912.500000537,12.500000
538,5912.500000538,12.500000
539,6010.000000539,12.500000
540,5912.500000540,12.500000
541,5912.500000541,12.500000
542,5912.500000542,12.500000
543,6010.000000543,12.500000
544,5912.500000544,-83.750000
545,6010.000000545,12.500000
546,5912.500000546,12.500000
547,5912.500000547,-83.750000
548,5912.500000548,12.500000
549,5912.500000549,12.500000
550,5912.500000550,-83.750000
551,5912.500000551,-83.750000
552,5912.500000552,12.500000
553,5912.500000553,12.500000
554,5912.500000554,-83.750000
555,5912.500000555,-83.750000
556,5912.500000556,12.500000
557,5912.500000557,12.500000
558,5912.500000558,12.500000
559,5912.500000559,-83.750000
560,5912.500000560,12.500000
561,5912.500000561,12.500000
562,5912.500000562,-83.750000
563,5912.500000563,12.500000
564,5912.500000564,-83.750000
565,5912.500000565,12.500000
566,6010.000000566,12.500000
567,5912.500000567,12.500000
568,5912.500000568,-83.750000
569,5912.500000569,-83.750000
570,6010.000000570,-83.750000
571,5912.500000571,-83.750000
572,5912.500000572,12.500000
573,6010.000000573,-83.750000
574,5912.500000574,-83.750000
575,6010.000000575,-83.750000
576,5912.500000576,12.500000
577,5912.500000577,12.500000
578,6010.000000578,12.500000
579,5912.500000579,-83.750000
580,5912.500000580,-83.750000
581,6010.000000581,12.500000
582,5912.500000582,12.500000
583,5912.500000583,-83.750000
584,5912.500000584,12.500000
585,6010.000000585,-83.750000
586,5912.500000586,12.500000
587,5912.500000587,-83.750000
588,5912.500000588,12.500000
589,5912.500000589,-83.750000
590,5912.500000590,12.500000
591,5912.500000591,-83.750000
592,5912.500000592,-83.750000
593,5912.500000593,12.500000
594,6010.000000594,12.500000
595,5912.500000595,12.500000
596,5912.500000596,12.500000
597,6010.000000597,12.500000
598,5912.500000598,12.500000
599,5912.500000599,-83.750000
600,5912.500000600,12.500000
601,5912.500000601,12.500000
602,5912.500000602,-83.750000
603,5912.500000603,-83.750000
604,5912.500000604,12.500000
605,5912.500000605,-83.750000
606,5912.500000606,12.500000
607,6010.000000607,12.500000
608,5912.500000608,-83.750000
609,5912.500000609,-83.750000
610,5912.500000610,12.500000
611,5912.500000611,12.500000
612,5912.500000612,-83.750000
613,5912.500000613,12.500000
614,5912.500000614,12.500000
615,6010.000000615,-83.750000
616,5912.500000616,12.500000
617,6010.000000617,-83.750000
618,5912.500000618,12.500000
619,5912.500000619,12.500000
620,5912.500000620,12.500000
621,5912.500000621,12.500000
622,5912.500000622,-83.750000
623,6010.000000623,-83.750000
624,5912.500000624,-83.750000
625,6010.000000625,-83.750000
626,5912.500000626,12.500000
627,5912.500000627,-83.750000
628,5912.500000628,12.500000
629,5912.500000629,12.500000
630,5912.500000630,12.500000
631,5912.500000631,-83.750000
632,5912.500000632,12.500000
633,5912.500000633,12.500000
634,6010.000000634,12.500000
635,5912.500000635,-83.750000
636,5912.500000636,-83.750000
637,5912.500000637,12.500000
638,5912.500000638,12.500000
639,6010.000000639,12.500000
640,5912.500000640,12.500000
641,6010.000000641,12.500000
642,5912.500000642,12.500000
643,5912.500000643,-83.750000
644,5912.500000644,12.500000
645,5912.500000645,-83.750000
646,5912.500000646,12.500000
647,6010.000000647,-83.750000
648,5912.500000648,12.500000
649,5912.500000649,-83.750000
650,5912.500000650,-83.750000
651,6010.000000651,-83.750000
652,5912.500000652,12.500000
653,5912.500000653,12.500000
654,6010.000000654,12.500000
655,5912.500000655,-83.750000
656,6010.000000656,-83.750000
657,5912.500000657,-83.750000
658,5912.500000658,12.500000
659,5912.500000659,-83.750000
660,5912.500000660,-83.750000
661,5912.500000661,12.500000
662,5912.500000662,12.500000
663,6010.000000663,12.500000
664,5912.500000664,12.500000
665,5912.500000665,12.500000
666,5912.500000666,-83.750000
667,5912.500000667,12.500000
668,5912.500000668,-83.750000
669,6010.000000669,12.500000
670,5912.500000670,-83.750000
671,6010.000000671,12.500000
672,5912.500000672,12.500000
673,5912.500000673,-83.750000
674,5912.500000674,12.500000
675,6010.000000675,-83.750000
676,5912.500000676,12.500000
677,5912.500000677,-83.750000
678,5912.500000678,12.500000
679,6010.000000679,-83.750000
680,5912.500000680,12.500000
681,5912.500000681,12.500000
682,5912.500000682,12.500000
683,5912.500000683,-83.750000
684,5912.500000684,12.500000
685,5912.500000685,-83.750000
686,5912.500000686,12.500000
687,5912.500000687,-83.750000
688,5912.500000688,12.500000
689,5912.500000689,12.500000
690,5912.500000690,-83.750000
691,5912.500000691,-83.750000
692,5912.500000692,12.500000
693,5912.500000693,12.500000
694,5912.500000694,12.500000
695,6010.000000695,-83.750000
696,5912.500000696,-83.750000
697,5912.500000697,12.500000
698,5912.500000698,12.500000
699,6010.000000699,12.500000
700,5912.500000700,12.500000
701,6010.000000701,-83.750000
702,5912.500000702,12.500000
703,6010.000000703,-83.750000
704,5912.500000704,12.500000
705,6010.000000705,12.500000
706,5912.500000706,12.500000
707,5912.500000707,-83.750000
708,5912.500000708,12.500000
709,5912.500000709,12.500000
710,6010.000000710,-83.750000
711,6010.000000711,12.500000
712,5912.500000712,-83.750000
713,6010.000000713,12.500000
714,5912.500000714,12.500000
715,6010.000000715,-83.750000
716,5912.500000716,12.500000
717,5912.500000717,12.500000
718,5912.500000718,12.500000
719,5912.500000719,12.500000
720,5912.500000720,12.500000
721,6010.000000721,-83.750000
722,6010.000000722,-83.750000
723,5912.500000723,-83.750000
724,5912.500000724,12.500000
725,5912.500000725,12.500000
726,6010.000000726,-83.750000
727,5912.500000727,-83.750000
728,6010.000000728,12.500000
729,5912.500000729,12.500000
730,5912.500000730,-83.750000
731,5912.500000731,-83.750000
732,5912.500000732,12.500000
733,5912.500000733,-83.750000
734,5912.500000734,12.500000
735,5912.500000735,12.500000
736,5912.500000736,12.500000
737,5912.500000737,12.500000
738,5912.500000738,12.500000
739,5912.500000739,12.500000
740,6010.000000740,12.500000
741,5912.500000741,-83.750000
742,6010.000000742,12.500000
743,5912.500000743,12.500000
744,6010.000000744,-83.750000
745,5912.500000745,12.500000
746,6010.000000746,12.500000
747,6010.000000747,-83.750000
748,5912.500000748,-83.750000
749,6010.000000749,12.500000
750,6010.000000750,12.500000
751,5912.500000751,12.500000
752,5912.500000752,-83.750000
753,5912.500000753,12.500000
754,5912.500000754,12.500000
755,5912.500000755,-83.750000
756,5912.500000756,12.500000
757,5912.500000757,12.500000
758,5912.500000758,12.500000
759,6010.000000759,-83.750000
760,5912.500000760,12.500000
761,5912.500000761,-83.750000
762,5912.500000762,12.500000
763,5912.500000763,-83.750000
764,6010.000000764,-83.750000
765,5912.500000765,-83.750000
766,5912.500000766,-83.750000
767,5912.500000767,12.500000
768,5912.500000768,12.500000
769,5912.500000769,12.500000
770,5912.500000770,12.500000
771,5912.500000771,12.500000
772,5912.500000772,-83.750000
773,6010.000000773,12.500000
774,5912.500000774,12.500000
775,5912.500000775,12.500000
776,5912.500000776,12.500000
777,5912.500000777,12.500000
778,6010.000000778,-83.750000
779,6010.000000779,-83.750000
780,5912.500000780,12.500000
781,5912.500000781,12.500000
782,6010.000000782,-83.750000
783,5912.500000783,-83.750000
784,5912.500000784,12.500000
785,5912.500000785,12.500000
786,5912.500000786,12.500000
787,5912.500000787,12.500000
788,5912.500000788,12.500000
789,5912.500000789,12.500000
790,6010.000000790,12.500000
791,5912.500000791,-83.750000
792,5912.500000792,12.500000
793,5912.500000793,-83.750000
794,5912.500000794,12.500000
795,6010.000000795,12.500000
796,6010.000000796,-83.750000
797,5912.500000797,-83.750000
798,5912.500000798,12.500000
799,5912.500000799,-83.750000
800,5912.500000800,12.500000
801,5912.500000801,12.500000
802,5912.500000802,12.500000
803,6010.000000803,12.500000
804,5912.500000804,12.500000
805,6010.000000805,-83.750000
806,5912.500000806,12.500000
807,6010.000000807,12.500000
808,5912.500000808,-83.750000
809,5912.500000809,12.500000
810,5912.500000810,12.500000
811,5912.500000811,-83.750000
812,5912.500000812,12.500000
813,5912.500000813,-83.750000
814,5912.500000814,12.500000
815,5912.500000815,12.500000
816,5912.500000816,12.500000
817,5912.500000817,-83.750000
818,5912.500000818,12.500000
819,5912.500000819,12.500000
820,5912.500000820,12.500000
821,6010.000000821,-83.750000
822,5912.500000822,12.500000
823,5912.500000823,12.500000
824,5912.500000824,12.500000
825,5912.500000825,12.500000
826,6010.000000826,12.500000
827,5912.500000827,-83.750000
828,6010.000000828,-83.750000
829,5912.500000829,12.500000
830,5912.500000830,12.500000
831,6010.000000831,-83.750000
832,5912.500000832,12.500000
833,6010.000000833,12.500000
834,6010.000000834,12.500000
835,6010.000000835,-83.750000
836,5912.500000836,-83.750000
837,5912.500000837,12.500000
838,5912.500000838,12.500000
839,5912.500000839,-83.750000
840,6010.000000840,12.500000
841,6010.000000841,12.500000
842,5912.500000842,12.500000
843,5912.500000843,-83.750000
844,5912.500000844,12.500000
845,5912.500000845,12.500000
846,5912.500000846,12.500000
847,6010.000000847,-83.750000
848,5912.500000848,12.500000
849,5912.500000849,-83.750000
850,5912.500000850,-83.750000
851,5912.500000851,-83.750000
852,5912.500000852,12.500000
853,5912.500000853,-83.750000
854,6010.000000854,12.500000
855,5912.500000855,-83.750000
856,6010.000000856,-83.750000
857,5912.500000857,12.500000
858,5912.500000858,12.500000
859,5912.500000859,-83.750000
860,5912.500000860,12.500000
861,5912.500000861,12.500000
862,5912.500000862,-83.750000
863,6010.000000863,12.500000
864,5912.500000864,-83.750000
865,6010.000000865,12.500000
866,5912.500000866,12.500000
867,5912.500000867,12.500000
868,5912.500000868,12.500000
869,6010.000000869,-83.750000
870,5912.500000870,12.500000
871,5912.500000871,-83.750000
872,5912.500000872,12.500000
873,5912.500000873,12.500000
874,6010.000000874,12.500000
875,5912.500000875,-83.750000
876,5912.500000876,-83.750000
877,5912.500000877,12.500000
878,5912.500000878,-83.750000
879,5912.500000879,-83.750000
880,6010.000000880,12.500000
881,6010.000000881,-83.750000
882,5912.500000882,12.500000
883,6010.000000883,-83.750000
884,5912.500000884,12.500000
885,5912.500000885,12.500000
886,5912.500000886,-83.750000
887,5912.500000887,-83.750000
888,6010.000000888,12.500000
889,5912.500000889,12.500000
890,5912.500000890,12.500000
891,5912.500000891,12.500000
892,5912.500000892,12.500000
893,6010.000000893,12.500000
894,5912.500000894,12.500000
895,5912.500000895,-83.750000
896,5912.500000896,12.500000
897,5912.500000897,12.500000
898,6010.000000898,12.500000
899,5912.500000899,-83.750000
900,5912.500000900,12.500000
901,5912.500000901,12.500000
902,6010.000000902,-83.750000
903,5912.500000903,12.500000
904,5912.500000904,-83.750000
905,5912.500000905,12.500000
906,5912.500000906,12.500000
907,5912.500000907,12.500000
908,5912.500000908,-83.750000
909,5912.500000909,12.500000
910,5912.500000910,12.500000
911,6010.000000911,-83.750000
912,5912.500000912,12.500000
913,6010.000000913,-83.750000
914,5912.500000914,-83.750000
915,6010.000000915,-83.750000
916,5912.500000916,-83.750000
917,6010.000000917,12.500000
918,5912.500000918,-83.750000
919,6010.000000919,-83.750000
920,5912.500000920,12.500000
921,6010.000000921,12.500000
922,5912.500000922,12.500000
923,5912.500000923,12.500000
924,5912.500000924,12.500000
925,5912.500000925,12.500000
926,5912.500000926,12.500000
927,5912.500000927,-83.750000
928,5912.500000928,12.500000
929,5912.500000929,12.500000
930,5912.500000930,12.500000
931,5912.500000931,12.500000
932,5912.500000932,-83.750000
933,5912.500000933,-83.750000
934,6010.000000934,12.500000
935,5912.500000935,-83.750000
936,5912.500000936,12.500000
937,5912.500000937,12.500000
938,6010.000000938,-83.750000
939,5912.500000939,-83.750000
940,5912.500000940,12.500000
941,5912.500000941,-83.750000
942,5912.500000942,12.500000
943,5912.500000943,12.500000
944,5912.500000944,12.500000
945,6010.000000945,12.500000
946,5912.500000946,-83.750000
947,5912.500000947,12.500000
948,5912.500000948,-83.750000
949,6010.000000949,12.500000
950,6010.000000950,12.500000
951,5912.500000951,-83.750000
952,5912.500000952,-83.750000
953,6010.000000953,12.500000
954,5912.500000954,-83.750000
955,5912.500000955,-83.750000
956,5912.500000956,12.500000
957,6010.000000957,12.500000
